ACQ_INST_ID,RETAILER_ID,TOTAL_TXN_CNT,MESSAGE_TYPE,PROCESSING_CODE,CHANNEL_TYPE,TOTAL_AMOUNT,TOTAL_COMMISSION,TOTAL_TAX,TOTAL_DISCOUNT,FINAL_AMOUNT
0014,00030,2,0210,000000,ALVI,10150,91,17,109,10041
0014,00166,2,0210,000000,ALVI,2060,18,4,22,2038
0014,03490,1,0210,000000,ALVI,4750,43,8,51,4699
0014,02889,3,0210,000000,ALVI,6350,57,11,68,6282
0014,00281,1,0210,000000,ALVI,1600,14,3,17,1583
0014,00977,5,0210,000000,ALVI,27370,246,47,294,27076
0014,00163,3,0210,000000,ALVI,8130,74,14,87,8043
0014,02133,12,0210,000000,ALVI,35630,322,60,380,35250
0014,00181,1,0420,000000,ALVI,9550,86,16,102,9448
0014,02505,4,0210,000000,ALVI,28110,252,48,301,27809
0014,00062,2,0210,000000,ALVI,3500,31,6,37,3463
0014,01795,1,0420,000000,ALVI,4000,36,7,43,3957
0014,04018,2,0210,000000,ALVI,7750,70,13,83,7667
0014,03514,5,0210,000000,ALVI,26030,234,44,279,25751
0014,00035,3,0210,000000,ALVI,8550,77,14,91,8459
0014,00035,2,0420,000000,ALVI,6000,54,10,64,5936
0014,00474,2,0210,000000,ALVI,5950,54,10,63,5887
0014,00922,3,0420,000000,ALVI,6970,63,12,74,6896
0014,004306,4,0210,000000,ALVI,9900,90,16,105,9795
0014,01153,2,0210,000000,ALVI,5600,50,9,60,5540
0014,00389,1,0420,000000,ALVI,1000,9,2,11,989
0014,03068,3,0210,000000,ALVI,12940,117,23,138,12802
0014,02849,1,0420,000000,ALVI,3250,29,6,35,3215
0014,02350,2,0210,000000,ALVI,1150,14,3,17,1133
0014,02582,3,0210,000000,ALVI,12580,113,22,134,12446
0014,00031,2,0210,000000,ALVI,17100,154,29,183,16917
0014,02583,1,0420,000000,ALVI,2050,18,4,22,2028
0014,00369,1,0420,000000,ALVI,6290,101,19,120,6170
0014,00065,4,0210,000000,ALVI,8350,75,14,89,8261
0014,02597,4,0210,000000,ALVI,43900,395,75,470,43430
0014,02324,1,0210,000000,ALVI,1400,13,2,15,1385
0014,04025,2,0210,000000,ALVI,12700,114,21,136,12564
0014,02929,6,0210,000000,ALVI,18270,165,32,196,18074
0014,03266,2,0210,000000,ALVI,3900,36,7,42,3858
0014,01259,2,0420,000000,ALVI,9180,82,16,98,9082
0014,01178,1,0420,000000,ALVI,2000,18,3,21,1979
0014,00105,5,0210,000000,ALVI,16460,148,28,177,16283
0014,01013,2,0420,000000,ALVI,6560,60,12,70,6490
0014,00136,2,0210,000000,ALVI,5000,45,8,54,4946
0014,00096,4,0210,000000,ALVI,6400,58,11,69,6331
0014,00252,1,0210,000000,ALVI,5200,47,9,56,5144
0014,01356,1,0210,000000,ALVI,3000,27,5,32,2968
0014,02313,1,0210,000000,ALVI,1650,15,3,18,1632
0014,02506,3,0210,000000,ALVI,13730,124,23,147,13583
0014,004295,1,0210,000000,ALVI,3900,35,7,42,3858
0014,03460,4,0210,000000,ALVI,15200,137,25,163,15037
0014,02799,2,0210,000000,ALVI,3550,32,7,38,3512
0014,01717,1,0210,000000,ALVI,4670,42,8,50,4620
0014,00655,1,0210,000000,ALVI,2340,21,4,25,2315
0014,03616,2,0210,000000,ALVI,6050,54,10,65,5985
0014,03258,1,0210,000000,ALVI,12800,115,22,137,12663
0014,01071,3,0210,000000,ALVI,14100,128,24,151,13949
0014,01148,1,0210,000000,ALVI,6900,62,12,74,6826
0014,03697,2,0210,000000,ALVI,22259,201,38,238,22021
0014,02705,1,0210,000000,ALVI,1900,17,3,20,1880
0014,03466,1,0210,000000,ALVI,7600,68,13,81,7519
0014,03431,2,0210,000000,ALVI,20350,183,35,218,20132
0014,03261,3,0210,000000,ALVI,5000,45,9,54,4946
0014,02546,1,0210,000000,ALVI,4000,36,7,43,3957
0014,04086,1,0210,000000,ALVI,6310,57,11,68,6242
0014,03402,2,0210,000000,ALVI,5440,49,9,58,5382
0014,03856,3,0210,000000,ALVI,7760,70,14,84,7676
0014,01821,1,0210,000000,ALVI,6650,60,11,71,6579
0014,03700,1,0420,000000,ALVI,5950,54,10,64,5886
0014,00502,1,0420,000000,ALVI,4800,43,8,51,4749
0014,02506,1,0420,000000,ALVI,3000,27,5,32,2968
0014,01986,5,0210,000000,ALVI,10690,96,17,113,10577
0014,00184,1,0210,000000,ALVI,2800,25,5,30,2770
0014,04242,2,0210,000000,ALVI,10330,93,18,111,10219
0014,01729,1,0210,000000,ALVI,2000,18,3,21,1979
0014,02370,1,0210,000000,ALVI,1000,9,2,11,989
0014,03753,1,0420,000000,ALVI,8000,128,24,152,7848
0014,00364,1,0210,000000,ALVI,8110,73,14,87,8023
0014,02184,1,0210,000000,ALVI,23600,212,40,253,23347
0014,00283,2,0210,000000,ALVI,16800,152,29,180,16620
0014,04187,2,0210,000000,ALVI,47700,693,132,825,46875
0014,03367,1,0210,000000,ALVI,2000,18,3,21,1979
0014,00797,1,0210,000000,ALVI,3300,30,6,35,3265
0014,00186,1,0210,000000,ALVI,2240,20,4,24,2216
0014,03391,4,0210,000000,ALVI,5900,54,10,63,5837
0014,01347,1,0210,000000,ALVI,2900,26,5,31,2869
0014,03553,1,0210,000000,ALVI,2100,19,4,22,2078
0014,00241,1,0210,000000,ALVI,2550,23,4,27,2523
0014,03007,1,0210,000000,ALVI,2100,19,4,22,2078
0014,01731,1,0210,000000,ALVI,3720,33,6,40,3680
0014,00070,1,0210,000000,ALVI,1700,15,3,18,1682
0014,03939,2,0210,000000,ALVI,23000,207,39,246,22754
0014,02282,1,0210,000000,ALVI,1050,9,2,11,1039
0014,004288,3,0210,000000,ALVI,28010,252,47,300,27710
0014,03264,3,0210,000000,ALVI,20100,182,34,215,19885
0014,00067,1,0210,000000,ALVI,4340,39,7,46,4294
0014,02155,1,0210,000000,ALVI,3870,35,7,41,3829
0014,01149,1,0210,000000,ALVI,2400,22,4,26,2374
0014,00884,1,0420,000000,ALVI,2660,24,5,28,2632
0014,01301,2,0210,000000,ALVI,10240,92,18,110,10130
0014,00574,1,0420,000000,ALVI,6400,102,19,122,6278
0014,03469,3,0210,000000,ALVI,5200,48,9,56,5144
0014,03717,1,0420,000000,ALVI,10300,93,18,110,10190
0014,01328,1,0420,000000,ALVI,2060,19,4,22,2038
0014,00157,1,0210,000000,ALVI,14450,130,25,155,14295
0014,02449,2,0210,000000,ALVI,8250,74,14,88,8162
0014,004275,1,0420,000000,ALVI,4170,38,7,45,4125
0014,00087,1,0420,000000,ALVI,2500,23,4,27,2473
0014,03137,1,0420,000000,ALVI,9870,89,17,106,9764
0014,00277,1,0420,000000,ALVI,1350,12,2,14,1336
0014,01823,1,0420,000000,ALVI,8300,75,14,89,8211
0014,04017,2,0210,000000,ALVI,13400,120,22,144,13256
0014,04017,1,0420,000000,ALVI,6700,60,11,72,6628
0014,00387,2,0210,000000,ALVI,2590,24,4,28,2562
0014,01017,1,0210,000000,ALVI,900,8,2,10,890
0014,03782,1,0420,000000,ALVI,5570,50,10,60,5510
0014,00788,1,0210,000000,ALVI,8650,78,15,93,8557
0014,04105,1,0210,000000,ALVI,9400,85,16,101,9299
0014,03444,1,0420,000000,ALVI,12700,114,22,136,12564
0014,03426,1,0210,000000,ALVI,7200,65,12,77,7123
0014,02954,1,0420,000000,ALVI,5160,46,9,55,5105
0014,03148,1,0210,000000,ALVI,8600,77,15,92,8508
0014,00686,1,0420,000000,ALVI,2500,40,8,48,2452
0014,00504,1,0210,200000,ALVI,15300,138,26,164,15136
