ACQ_INST_ID,RETAILER_ID,TOTAL_TXN_CNT,MESSAGE_TYPE,PROCESSING_CODE,CHANNEL_TYPE,TOTAL_AMOUNT,TOTAL_COMMISSION,TOTAL_TAX,TOTAL_DISCOUNT,FINAL_AMOUNT
0012,757944773721,2,0210,000000,GPMPOS,7450,111,21,132,7318
0012,153573628629,8,0210,000000,GPMPOS,65300,972,185,1157,64143
0012,762696605734,2,0210,000000,GPMPOS,38180,571,109,679,37501
0012,900639290388,1,0210,000000,GPMPOS,200,3,1,4,196
0012,181127561493,7,0210,000000,GPMPOS,74680,1113,213,1324,73356
0012,776849661044,6,0210,000000,GPMPOS,101000,1576,300,1876,99124
0012,177467424613,2,0210,000000,GPMPOS,44000,655,124,780,43220
0012,111863553409,20,0210,000000,GPMPOS,83900,1252,237,1486,82414
0012,111771861337,30,0210,000000,GPMPOS,81070,1237,238,1475,79595
0012,931436194563,3,0210,000000,GPMPOS,44000,656,125,781,43219
0012,100168573235,4,0210,000000,GPMPOS,18160,270,51,322,17838
0012,118804312634,17,0210,000000,GPMPOS,82040,1223,231,1454,80586
0012,167352882382,2,0210,000000,GPMPOS,4900,0,0,0,4900
0012,102918523205,11,0210,000000,GPMPOS,109000,1821,344,2167,106834
0012,594391933940,2,0210,000000,GPMPOS,2200,33,7,39,2161
0012,124761386325,1,0420,000000,GPMPOS,7940,118,22,141,7799
0012,153097334047,7,0210,000000,GPMPOS,17940,268,51,319,17621
0012,163970636621,1,0210,000000,GPMPOS,4000,0,0,0,4000
0012,967539306641,10,0210,000000,GPMPOS,112000,1729,329,2055,109945
0012,124212496131,9,0210,000000,GPMPOS,68250,0,0,0,68250
0012,947312814733,4,0210,000000,GPMPOS,120980,2166,412,2577,118403
0012,917694359018,23,0210,000000,GPMPOS,82430,1227,232,1463,80967
0012,893257767207,3,0210,000000,GPMPOS,7170,106,21,127,7043
0012,119365273244,10,0210,000000,GPMPOS,96500,1438,272,1712,94788
0012,757344339803,6,0210,000000,GPMPOS,13950,208,39,248,13702
0012,770520771339,10,0210,000000,GPMPOS,70000,1044,198,1241,68759
0012,255982223761,3,0210,000000,GPMPOS,63290,1176,223,1399,61891
0012,172174588724,3,0420,000000,GPMPOS,8200,122,24,146,8054
0012,814031280662,16,0210,000000,GPMPOS,27500,410,79,487,27013
0012,764477379875,6,0210,000000,GPMPOS,46000,686,129,817,45183
0012,153372349090,5,0210,000000,GPMPOS,142000,2116,401,2517,139483
0012,102401434095,1,0210,000000,GPMPOS,46100,687,131,817,45283
0012,673391391676,16,0210,000000,GPMPOS,32050,0,0,0,32050
0012,125970348439,6,0210,000000,GPMPOS,23700,402,77,479,23221
0012,660791172037,7,0210,000000,GPMPOS,26000,387,74,460,25540
0012,161325554748,14,0210,000000,GPMPOS,53290,794,151,944,52346
0012,124761386325,10,0210,000000,GPMPOS,31900,499,94,594,31306
0012,643741806488,9,0210,000000,GPMPOS,34440,653,124,777,33663
0012,244868700333,17,0210,000000,GPMPOS,72460,1079,204,1286,71174
0012,752239082191,14,0210,000000,GPMPOS,104650,1560,297,1858,102792
0012,111096191134,6,0210,000000,GPMPOS,26630,397,75,472,26158
0012,786135967594,3,0210,000000,GPMPOS,28000,417,80,497,27503
0012,904521397039,3,0210,000000,GPMPOS,3540,53,11,63,3477
0012,113938918602,4,0210,000000,GPMPOS,23140,345,66,410,22730
0012,885581315707,7,0210,000000,GPMPOS,16850,0,0,0,16850
0012,776792540652,3,0210,000000,GPMPOS,11500,171,33,204,11296
0012,901972183856,5,0210,000000,GPMPOS,45500,678,128,807,44693
0012,726006362044,15,0210,000000,GPMPOS,38950,0,0,0,38950
0012,690026363503,2,0210,000000,GPMPOS,40490,603,114,718,39772
0012,111816569983,6,0210,000000,GPMPOS,31870,474,90,565,31305
0012,183377290862,6,0210,000000,GPMPOS,70800,1055,200,1254,69546
0012,846358493419,15,0210,000000,GPMPOS,420500,7510,1427,8936,411564
0012,136123577504,2,0210,000000,GPMPOS,3800,57,11,67,3733
0012,114492880938,2,0210,000000,GPMPOS,12890,193,36,229,12661
0012,115985306989,2,0210,000000,GPMPOS,8270,124,23,147,8123
0012,838782935276,1,0210,000000,GPMPOS,5700,85,16,101,5599
0012,769734909961,38,0210,000000,GPMPOS,294800,4573,871,5446,289354
0012,227087576724,3,0210,000000,GPMPOS,119000,1955,372,2327,116674
0012,103880863501,17,0210,000000,GPMPOS,155500,2316,441,2755,152745
0012,674351653178,11,0210,000000,GPMPOS,28145,430,82,510,27635
0012,162606898297,3,0210,000000,GPMPOS,7950,119,23,141,7809
0012,767122636634,8,0210,000000,GPMPOS,166860,3103,590,3691,163169
0012,776745556430,10,0210,000000,GPMPOS,90000,1340,254,1596,88404
0012,127308723396,1,0210,000000,GPMPOS,950,14,3,17,933
0012,795625053596,1,0210,000000,GPMPOS,2950,44,8,52,2898
0012,124605829608,4,0210,000000,GPMPOS,12800,192,36,227,12573
0012,241623570446,3,0210,000000,GPMPOS,15600,232,44,276,15324
0012,261356028683,6,0210,000000,GPMPOS,73850,1101,209,1310,72540
0012,116574515194,11,0210,000000,GPMPOS,45500,678,130,806,44694
0012,112746289060,24,0210,000000,GPMPOS,79420,1183,224,1406,78014
0012,775279280471,4,0210,000000,GPMPOS,49000,731,139,870,48130
0012,997590606896,5,0210,000000,GPMPOS,21300,348,65,414,20886
0012,671397258193,4,0210,000000,GPMPOS,24080,578,110,687,23393
0012,779358203193,2,0210,000000,GPMPOS,15000,0,0,0,15000
0012,239728950655,12,0210,000000,GPMPOS,240380,3582,681,4262,236118
0012,153777295445,38,0210,000000,GPMPOS,269000,4329,823,5152,263849
0012,143867492758,6,0210,000000,GPMPOS,13450,201,39,237,13213
0012,169966832365,9,0210,000000,GPMPOS,32650,488,92,580,32070
0012,808739204490,6,0210,000000,GPMPOS,27420,409,77,486,26934
0012,638704527863,24,0210,000000,GPMPOS,158340,2360,449,2808,155532
0012,113795896913,3,0210,000000,GPMPOS,13840,206,39,245,13595
0012,142249686724,5,0210,000000,GPMPOS,16010,238,45,284,15726
0012,154676174722,8,0210,000000,GPMPOS,29450,438,83,523,28927
0012,979279677973,3,0210,000000,GPMPOS,6250,111,21,133,6117
0012,108337243990,1,0210,000000,GPMPOS,1100,16,3,20,1080
0012,139678447033,11,0210,000000,GPMPOS,78240,1267,240,1506,76734
0012,168673981055,1,0210,000000,GPMPOS,2200,33,6,39,2161
0012,770341412920,14,0210,000000,GPMPOS,65200,971,185,1157,64043
0012,190427436849,10,0210,000000,GPMPOS,112080,1702,324,2025,110055
0012,773363400439,13,0210,000000,GPMPOS,62450,932,174,1108,61342
0012,607942691204,7,0210,000000,GPMPOS,48000,825,157,982,47018
0012,772127532405,2,0210,000000,GPMPOS,2450,37,7,44,2406
0012,889056407770,1,0210,000000,GPMPOS,18800,0,0,0,18800
0012,142239669376,1,0210,000000,GPMPOS,3800,57,11,67,3733
0012,770186758070,6,0210,000000,GPMPOS,185740,2936,558,3493,182247
0012,133963010426,3,0210,000000,GPMPOS,10820,0,0,0,10820
0012,120946230189,5,0210,000000,GPMPOS,19100,297,56,353,18747
0012,133638836858,4,0210,000000,GPMPOS,107800,1607,305,1912,105888
0012,151230451021,6,0210,000000,GPMPOS,34100,509,96,605,33495
0012,764871836536,17,0210,000000,GPMPOS,152700,2275,431,2706,149994
0012,101026676759,11,0210,000000,GPMPOS,64160,954,182,1138,63022
0012,873477972636,20,0210,000000,GPMPOS,56270,837,160,999,55271
0012,995199625874,19,0210,000000,GPMPOS,86610,1288,246,1535,85075
0012,244722251731,6,0210,000000,GPMPOS,40500,604,115,719,39781
0012,986426318908,6,0210,000000,GPMPOS,38880,579,111,690,38190
0012,122114753800,14,0210,000000,GPMPOS,65600,1024,196,1218,64382
0012,118869529480,5,0210,000000,GPMPOS,125000,2367,450,2818,122182
0012,735986610919,22,0210,000000,GPMPOS,300600,5251,1000,6244,294357
0012,993454359793,2,0420,000000,GPMPOS,10560,158,30,188,10372
0012,108997655982,3,0210,000000,GPMPOS,3000,44,8,54,2946
0012,155668767046,5,0210,000000,GPMPOS,8220,122,23,146,8074
0012,775903353810,9,0210,000000,GPMPOS,21200,356,69,422,20778
0012,124914733812,5,0210,000000,GPMPOS,15460,230,42,275,15185
0012,135111866100,5,0210,000000,GPMPOS,79000,1178,224,1402,77598
0012,245304648926,7,0210,000000,GPMPOS,158800,2367,449,2816,155984
0012,974473278800,4,0210,000000,GPMPOS,15820,236,45,281,15539
0012,105346810761,11,0210,000000,GPMPOS,70330,1308,249,1555,68775
0012,122282960241,8,0210,000000,GPMPOS,36110,538,101,639,35471
0012,133024337439,3,0210,000000,GPMPOS,6300,94,18,112,6188
0012,775729030053,5,0210,000000,GPMPOS,84000,1252,237,1489,82511
0012,780315642013,2,0210,000000,GPMPOS,6150,91,17,109,6041
0012,999971962773,3,0210,000000,GPMPOS,12900,192,36,228,12672
0012,154139251137,2,0210,000000,GPMPOS,2300,34,7,41,2259
0012,584045304855,9,0210,000000,GPMPOS,22980,387,74,459,22521
0012,872664399650,4,0210,000000,GPMPOS,8700,0,0,0,8700
0012,879070510106,4,0210,000000,GPMPOS,12300,184,34,217,12083
0012,802149028048,1,0210,000000,GPMPOS,3000,45,8,53,2947
0012,122394756287,2,0210,000000,GPMPOS,12400,185,35,220,12180
0012,804204079574,3,0210,000000,GPMPOS,650,10,3,12,638
0012,117630497243,8,0210,000000,GPMPOS,62400,1127,215,1340,61060
0012,111749949333,4,0210,000000,GPMPOS,6700,100,20,119,6581
0012,140266026627,5,0210,000000,GPMPOS,29150,0,0,0,29150
0012,131018840928,54,0210,000000,GPMPOS,300000,4618,862,5483,294517
0012,781383485117,9,0210,000000,GPMPOS,28950,432,81,512,28438
0012,244237502375,6,0210,000000,GPMPOS,45270,683,131,814,44456
0012,739107858874,1,0210,000000,GPMPOS,20000,298,57,355,19645
0012,773460436377,10,0210,000000,GPMPOS,176950,2892,549,3442,173508
0012,168926108719,3,0210,000000,GPMPOS,23900,429,81,512,23388
0012,846772742607,1,0210,000000,GPMPOS,14600,365,69,434,14166
0012,933756005307,6,0210,000000,GPMPOS,37480,558,106,664,36816
0012,810269438372,6,0210,000000,GPMPOS,37800,563,106,670,37130
0012,137262357844,3,0210,000000,GPMPOS,11930,178,34,212,11718
0012,113768788482,22,0210,000000,GPMPOS,251570,4282,815,5097,246474
0012,133737832433,2,0210,000000,GPMPOS,600,8,2,10,590
0012,241452960264,5,0210,000000,GPMPOS,6650,100,18,118,6532
0012,740639116432,1,0210,000000,GPMPOS,2800,42,8,50,2750
0012,776617247017,1,0210,000000,GPMPOS,2500,37,7,44,2456
0012,101567216411,5,0210,000000,GPMPOS,16680,249,47,296,16384
0012,988561613955,1,0420,000000,GPMPOS,2600,39,7,46,2554
0012,115449456944,5,0210,000000,GPMPOS,20450,305,59,363,20087
0012,150696272338,5,0210,000000,GPMPOS,9500,142,28,168,9332
0012,899121170018,3,0210,000000,GPMPOS,14120,211,39,250,13870
0012,695052847683,6,0210,000000,GPMPOS,26780,398,76,475,26305
0012,620471938552,3,0210,000000,GPMPOS,20730,309,59,368,20362
0012,771984586450,4,0210,000000,GPMPOS,21600,321,62,383,21217
0012,159812390530,6,0210,000000,GPMPOS,90100,1538,292,1829,88271
0012,141845442956,1,0210,000000,GPMPOS,5000,75,14,89,4911
0012,949114296062,11,0210,000000,GPMPOS,40980,613,115,726,40254
0012,144747888992,12,0210,000000,GPMPOS,50160,747,142,888,49272
0012,243974762796,1,0210,000000,GPMPOS,4500,67,13,80,4420
0012,118986523298,11,0210,000000,GPMPOS,44570,665,125,791,43779
0012,160953690074,1,0210,000000,GPMPOS,12000,179,34,213,11787
0012,128001517743,3,0210,000000,GPMPOS,10900,163,30,194,10706
0012,768070088319,5,0210,000000,GPMPOS,41200,0,0,0,41200
0012,140379640102,2,0210,000000,GPMPOS,8000,119,22,142,7858
0012,448567539489,4,0210,000000,GPMPOS,6800,102,19,120,6680
0012,163496701041,2,0210,000000,GPMPOS,2980,44,8,52,2928
0012,143260705338,2,0210,000000,GPMPOS,7550,113,21,134,7416
0012,107441369666,3,0210,000000,GPMPOS,2450,36,7,43,2407
0012,761624338855,9,0210,000000,GPMPOS,27250,440,83,522,26728
0012,775204215170,4,0210,000000,GPMPOS,18050,270,51,321,17729
0012,136954475018,4,0210,000000,GPMPOS,6190,104,20,125,6065
0012,145036659669,5,0210,000000,GPMPOS,35100,756,143,898,34202
0012,816686688069,1,0210,000000,GPMPOS,13000,194,37,231,12769
0012,118810554616,9,0210,000000,GPMPOS,19380,290,55,344,19036
0012,147085637762,4,0210,000000,GPMPOS,19450,290,54,345,19105
0012,143766664996,4,0210,000000,GPMPOS,11470,171,33,203,11267
0012,729085130551,2,0210,000000,GPMPOS,6560,98,18,116,6444
0012,135249659691,5,0210,000000,GPMPOS,32150,479,90,570,31580
0012,154419946161,7,0210,000000,GPMPOS,140000,2139,405,2543,137457
0012,112574532945,4,0210,000000,GPMPOS,18040,269,51,320,17720
0012,134164416390,9,0210,000000,GPMPOS,33410,499,94,593,32817
0012,154463766789,6,0210,000000,GPMPOS,18070,269,52,320,17750
0012,231833889188,10,0210,000000,GPMPOS,26570,396,75,472,26098
0012,772210260417,6,0210,000000,GPMPOS,81250,1426,270,1696,79554
0012,125537541752,1,0210,000000,GPMPOS,4700,70,13,83,4617
0012,546980690446,28,0210,000000,GPMPOS,256500,4162,789,4949,251551
0012,127611555751,6,0210,000000,GPMPOS,20020,299,58,354,19666
0012,145813513570,7,0210,000000,GPMPOS,123500,2160,410,2567,120933
0012,141254827923,10,0210,000000,GPMPOS,35900,641,119,761,35139
0012,138524828219,3,0210,000000,GPMPOS,14460,216,41,257,14203
0012,747052953408,6,0210,000000,GPMPOS,12400,185,35,219,12181
0012,804070423557,6,0210,000000,GPMPOS,88300,1317,249,1565,86735
0012,768233227749,1,0420,000000,GPMPOS,2600,39,7,46,2554
0012,142057947003,14,0210,000000,GPMPOS,54770,0,0,0,54770
0012,157292900943,23,0210,000000,GPMPOS,126830,1970,376,2345,124485
0012,155676863077,4,0210,000000,GPMPOS,20950,312,60,372,20578
0012,448495810729,27,0210,000000,GPMPOS,118950,1771,340,2111,116839
0012,259592323758,22,0210,000000,GPMPOS,133300,2144,406,2550,130750
0012,952725916021,11,0210,000000,GPMPOS,45230,673,129,804,44426
0012,651084290669,11,0210,000000,GPMPOS,36548,0,0,0,36548
0012,135579353455,6,0210,000000,GPMPOS,21520,321,61,383,21137
0012,226686099811,7,0210,000000,GPMPOS,32620,486,91,577,32043
0012,133960371590,2,0210,000000,GPMPOS,14000,208,40,248,13752
0012,133868385181,5,0210,000000,GPMPOS,18940,0,0,0,18940
0012,969039508982,25,0210,000000,GPMPOS,80000,1218,230,1447,78553
0012,771559684122,10,0210,000000,GPMPOS,62309,1051,199,1250,61059
0012,767005886229,74,0210,000000,GPMPOS,212930,3305,630,3930,209000
0012,776827153937,14,0210,000000,GPMPOS,66280,1012,192,1204,65076
0012,182840335332,31,0210,000000,GPMPOS,108050,1611,306,1916,106134
0012,872604977453,6,0210,000000,GPMPOS,44300,660,126,785,43515
0012,154213801260,1,0210,000000,GPMPOS,5250,78,15,93,5157
0012,131126589402,12,0210,000000,GPMPOS,34310,0,0,0,34310
0012,696123607223,16,0210,000000,GPMPOS,67700,1011,191,1202,66498
0012,773830394799,6,0210,000000,GPMPOS,111910,2194,415,2609,109301
0012,169533357089,6,0210,000000,GPMPOS,167480,2900,552,3451,164031
0012,130458319919,2,0210,000000,GPMPOS,6500,97,19,116,6384
0012,151304421543,6,0210,000000,GPMPOS,333000,4962,941,5903,327097
0012,143899106555,3,0210,000000,GPMPOS,9250,138,25,164,9086
0012,770223053719,11,0210,000000,GPMPOS,295180,4398,837,5233,289947
0012,238903218683,5,0210,000000,GPMPOS,43000,641,121,764,42236
0012,738974207133,4,0210,000000,GPMPOS,16610,0,0,0,16610
0012,254115759835,10,0210,000000,GPMPOS,27690,428,81,509,27181
0012,139488712664,5,0210,000000,GPMPOS,21760,325,61,386,21374
0012,153949878579,9,0210,000000,GPMPOS,34820,517,99,617,34203
0012,762770354572,27,0210,000000,GPMPOS,256660,4592,866,5468,251192
0012,109009765252,13,0210,000000,GPMPOS,47400,707,134,841,46559
0012,105663519532,10,0210,000000,GPMPOS,108260,2320,440,2759,105501
0012,119745946030,2,0210,000000,GPMPOS,101960,1519,289,1808,100152
0012,190131110146,29,0210,000000,GPMPOS,158100,2357,448,2804,155296
0012,153033168554,4,0210,000000,GPMPOS,16750,249,48,297,16453
0012,963772242196,2,0210,000000,GPMPOS,14500,216,41,257,14243
0012,150215109293,4,0210,000000,GPMPOS,13660,249,47,296,13364
0012,160031807445,11,0210,000000,GPMPOS,44645,664,128,792,43853
0012,242341342571,1,0420,000000,GPMPOS,7700,115,22,137,7563
0012,115497338482,9,0210,000000,GPMPOS,24970,372,71,442,24528
0012,684693121160,9,0210,000000,GPMPOS,141000,2101,400,2499,138501
0012,864017120741,3,0210,000000,GPMPOS,5940,89,16,105,5835
0012,109923359404,1,0210,000000,GPMPOS,24000,358,68,426,23574
0012,980235259772,1,0210,000000,GPMPOS,2000,30,6,35,1965
0012,127428556536,11,0210,000000,GPMPOS,38790,577,109,691,38099
0012,654903124826,4,0210,000000,GPMPOS,27300,407,77,484,26816
0012,155174334789,4,0210,000000,GPMPOS,48000,715,136,852,47148
0012,175807623527,1,0210,000000,GPMPOS,1700,25,5,30,1670
0012,104135787969,17,0210,000000,GPMPOS,194000,2891,549,3440,190560
0012,117453907274,5,0210,000000,GPMPOS,12290,184,36,217,12073
0012,155394865331,2,0210,000000,GPMPOS,650,9,2,11,639
0012,177191288340,6,0210,000000,GPMPOS,93000,1638,311,1950,91050
0012,707409802904,16,0210,000000,GPMPOS,47300,705,134,839,46461
0012,115560350988,3,0210,000000,GPMPOS,75730,1128,215,1343,74387
0012,949230677276,2,0210,000000,GPMPOS,9620,0,0,0,9620
0012,137949678604,3,0210,000000,GPMPOS,5800,0,0,0,5800
0012,245480680559,4,0210,000000,GPMPOS,20250,302,57,359,19891
0012,227388386449,20,0210,000000,GPMPOS,54620,813,153,968,53652
0012,751106270139,1,0210,000000,GPMPOS,1000,15,3,18,982
0012,943158792640,10,0210,000000,GPMPOS,359650,7159,1360,8518,351134
0012,122473633278,13,0210,000000,GPMPOS,34650,517,97,612,34038
0012,157436407392,3,0210,000000,GPMPOS,8660,130,24,154,8506
0012,106535738609,11,0210,000000,GPMPOS,52240,814,156,968,51272
0012,776283149034,6,0210,000000,GPMPOS,64000,954,183,1135,62865
0012,185295893698,1,0210,000000,GPMPOS,5100,76,14,90,5010
0012,773376258247,16,0210,000000,GPMPOS,447000,6927,1315,8237,438763
0012,226421393448,6,0210,000000,GPMPOS,18320,274,53,324,17996
0012,901773245734,8,0210,000000,GPMPOS,32320,483,92,573,31747
0012,924657384791,7,0210,000000,GPMPOS,31520,470,89,558,30962
0012,964649587286,13,0210,000000,GPMPOS,78500,1171,221,1393,77107
0012,130954082123,2,0210,000000,GPMPOS,6800,102,19,121,6679
0012,109398831100,2,0210,000000,GPMPOS,3600,53,11,64,3536
0012,103763424771,9,0210,000000,GPMPOS,89560,1335,253,1588,87972
0012,137889610969,6,0210,000000,GPMPOS,22650,337,65,401,22249
0012,159961868349,2,0210,000000,GPMPOS,8000,120,23,142,7858
0012,129647809960,3,0210,000000,GPMPOS,13500,0,0,0,13500
0012,816967661891,22,0210,000000,GPMPOS,73220,1092,208,1298,71922
0012,635512119977,16,0210,000000,GPMPOS,41060,630,123,751,40309
0012,107905412604,1,0210,000000,GPMPOS,5300,79,15,94,5206
0012,172787694217,13,0210,000000,GPMPOS,59000,879,168,1048,57952
0012,117252643631,1,0210,000000,GPMPOS,12300,183,35,218,12082
0012,170779962645,5,0210,000000,GPMPOS,8470,126,23,149,8321
0012,118915334688,17,0210,000000,GPMPOS,110820,1704,323,2025,108795
0012,119935762852,3,0210,000000,GPMPOS,13640,226,43,269,13371
0012,245552057987,5,0210,000000,GPMPOS,12200,182,34,217,11983
0012,243077128483,4,0210,000000,GPMPOS,87000,1297,246,1543,85457
0012,839361747203,1,0420,000000,GPMPOS,4130,62,12,73,4057
0012,119493484436,3,0420,000000,GPMPOS,12700,189,35,225,12475
0012,106741395885,1,0420,000000,GPMPOS,6020,90,17,107,5913
0012,119374337228,4,0210,000000,GPMPOS,7150,106,21,127,7023
0012,776615142634,9,0210,000000,GPMPOS,51450,798,150,948,50502
0012,118876564282,4,0210,000000,GPMPOS,11800,176,33,209,11591
0012,155138268057,1,0210,000000,GPMPOS,5500,82,16,98,5402
0012,137452974016,2,0210,000000,GPMPOS,1950,29,6,35,1915
0012,134449181887,19,0210,000000,GPMPOS,108690,1739,331,2070,106620
0012,128195784512,5,0210,000000,GPMPOS,8400,126,24,149,8251
0012,804966046840,6,0210,000000,GPMPOS,24170,360,68,429,23741
0012,774078363350,8,0210,000000,GPMPOS,167070,2595,494,3088,163982
0012,107702321899,2,0210,000000,GPMPOS,4700,70,14,83,4617
0012,924274516946,5,0210,000000,GPMPOS,11350,194,37,231,11119
0012,636630230517,9,0210,000000,GPMPOS,17800,265,51,314,17486
0012,123649541288,4,0210,000000,GPMPOS,77300,1152,219,1372,75928
0012,164543793941,1,0210,000000,GPMPOS,1700,25,5,30,1670
0012,989810465863,1,0210,000000,GPMPOS,200,3,1,4,196
0012,143270185825,19,0210,000000,GPMPOS,75490,1125,216,1340,74150
0012,100921043422,21,0210,000000,GPMPOS,57660,914,176,1089,56571
0012,137723244646,22,0210,000000,GPMPOS,58640,971,186,1154,57486
0012,632869269246,1,0420,000000,GPMPOS,1200,18,3,21,1179
0012,241555412629,11,0210,000000,GPMPOS,100100,1492,283,1774,98326
0012,572817119571,8,0210,000000,GPMPOS,28190,420,80,499,27691
0012,639428464094,1,0210,000000,GPMPOS,2500,37,7,44,2456
0012,160599726153,1,0210,000000,GPMPOS,3900,58,11,69,3831
0012,133638836858,1,0420,000000,GPMPOS,2400,36,7,43,2357
0012,250678397047,9,0210,000000,GPMPOS,27860,416,79,494,27366
0012,142279995903,6,0210,000000,GPMPOS,41310,616,116,732,40578
0012,103771297735,28,0210,000000,GPMPOS,111580,1675,318,1993,109587
0012,166412117737,20,0210,000000,GPMPOS,58250,868,164,1034,57216
0012,135039459075,8,0210,000000,GPMPOS,28800,431,80,512,28288
0012,217944875138,9,0210,000000,GPMPOS,19710,294,56,349,19361
0012,978508093415,28,0210,000000,GPMPOS,79200,1180,226,1407,77793
0012,139680437223,4,0210,000000,GPMPOS,57800,862,164,1024,56776
0012,151610879847,4,0210,000000,GPMPOS,17320,257,48,306,17014
0012,128019678642,1,0420,000000,GPMPOS,8650,129,24,153,8497
0012,135039459075,3,0420,000000,GPMPOS,9000,135,25,160,8840
0012,767633769364,4,0210,000000,GPMPOS,136500,2257,429,2685,133816
0012,151450427547,2,0210,000000,GPMPOS,5480,81,15,97,5383
0012,135941874826,8,0210,000000,GPMPOS,29510,439,83,524,28986
0012,146154790671,6,0210,000000,GPMPOS,20020,298,58,354,19666
0012,159745550583,13,0210,000000,GPMPOS,57980,863,165,1029,56951
0012,123632158531,1,0210,000000,GPMPOS,10000,149,28,177,9823
0012,121847824336,1,0210,000000,GPMPOS,680,10,2,12,668
0012,234447775420,2,0210,000000,GPMPOS,3300,49,10,58,3242
0012,775252619873,17,0210,000000,GPMPOS,215640,3315,630,3943,211697
0012,731074646471,5,0210,000000,GPMPOS,9180,137,27,163,9017
0012,119110126729,5,0210,000000,GPMPOS,18900,282,53,336,18564
0012,124215921450,3,0210,000000,GPMPOS,10600,158,30,187,10413
0012,878832395618,28,0210,000000,GPMPOS,203000,3196,606,3804,199197
0012,140850625154,6,0210,000000,GPMPOS,19550,301,56,359,19191
0012,156143892616,2,0210,000000,GPMPOS,6760,100,19,120,6640
0012,773816756029,8,0210,000000,GPMPOS,59300,958,184,1141,58159
0012,142802170770,16,0210,000000,GPMPOS,51000,760,143,904,50096
0012,767377363383,4,0210,000000,GPMPOS,61550,917,173,1092,60458
0012,123288049464,3,0420,000000,GPMPOS,8930,133,25,158,8772
0012,126979380842,6,0210,000000,GPMPOS,165980,2473,470,2944,163036
0012,106985032158,3,0210,000000,GPMPOS,4000,60,11,71,3929
0012,914663936432,10,0210,000000,GPMPOS,154400,0,0,0,154400
0012,155296912823,2,0210,000000,GPMPOS,400,6,2,8,392
0012,634539332041,3,0210,000000,GPMPOS,11390,170,32,202,11188
0012,155646418010,7,0210,000000,GPMPOS,19150,286,54,340,18810
0012,118742244789,1,0210,000000,GPMPOS,1000,15,3,18,982
0012,901913739679,8,0210,000000,GPMPOS,676000,15335,2913,18248,657753
0012,949730005028,5,0210,000000,GPMPOS,12538,216,41,256,12282
0012,121946337037,5,0210,000000,GPMPOS,12430,203,39,242,12188
0012,775966787812,10,0210,000000,GPMPOS,100300,1561,295,1857,98443
0012,987688925000,4,0210,000000,GPMPOS,14500,217,41,257,14243
0012,131002773679,3,0210,000000,GPMPOS,31460,469,89,557,30903
0012,634286737633,1,0210,000000,GPMPOS,6000,89,17,106,5894
0012,773463893018,2,0210,000000,GPMPOS,30000,447,85,532,29468
0012,152080903204,4,0210,000000,GPMPOS,14990,0,0,0,14990
0012,124960322531,8,0210,000000,GPMPOS,24710,428,82,509,24201
0012,794776653812,2,0210,000000,GPMPOS,8100,121,23,144,7956
0012,217593455085,2,0210,000000,GPMPOS,12200,182,34,217,11983
0012,132922085768,10,0210,000000,GPMPOS,24350,362,69,431,23919
0012,132872811177,13,0210,000000,GPMPOS,54100,806,153,959,53141
0012,774087898808,9,0210,000000,GPMPOS,34650,516,97,612,34038
0012,968547279475,5,0210,000000,GPMPOS,8540,127,24,151,8389
0012,243532402661,2,0210,000000,GPMPOS,9880,148,28,175,9705
0012,928145588315,2,0210,000000,GPMPOS,4990,74,14,88,4902
0012,117007503357,9,0210,000000,GPMPOS,29840,444,84,530,29310
0012,141710452267,8,0210,000000,GPMPOS,82830,1235,234,1468,81362
0012,150125199580,2,0210,000000,GPMPOS,8000,119,23,141,7859
0012,770364631243,2,0210,000000,GPMPOS,22900,426,81,507,22393
0012,183260070868,4,0210,000000,GPMPOS,12200,182,35,216,11984
0012,125476479204,7,0210,000000,GPMPOS,26650,0,0,0,26650
0012,478001868053,11,0210,000000,GPMPOS,37080,555,105,657,36423
0012,120356837080,4,0210,000000,GPMPOS,13720,205,38,244,13476
0012,162343283760,7,0210,000000,GPMPOS,21050,314,60,373,20677
0012,115827902866,1,0210,000000,GPMPOS,1600,0,0,0,1600
0012,143744671821,1,0210,000000,GPMPOS,1150,17,3,20,1130
0012,124181334652,2,0210,000000,GPMPOS,5400,80,15,96,5304
0012,125477686694,4,0210,000000,GPMPOS,12650,0,0,0,12650
0012,158656688927,1,0420,000000,GPMPOS,6400,95,18,113,6287
0012,122750589492,3,0210,000000,GPMPOS,11970,178,34,213,11757
0012,907246466465,2,0210,000000,GPMPOS,5500,82,16,97,5403
0012,168181025774,13,0210,000000,GPMPOS,49630,740,142,880,48750
0012,173707431304,8,0210,000000,GPMPOS,136700,2204,417,2623,134077
0012,769629752093,11,0210,000000,GPMPOS,62920,1249,237,1484,61436
0012,104525721173,2,0210,000000,GPMPOS,2800,42,8,50,2750
0012,108524733129,8,0210,000000,GPMPOS,44700,0,0,0,44700
0012,107827705420,12,0210,000000,GPMPOS,40300,602,115,714,39586
0012,105242637610,3,0210,000000,GPMPOS,5900,89,16,105,5795
0012,769213216444,3,0210,000000,GPMPOS,34190,509,97,606,33584
0012,241928967638,1,0210,000000,GPMPOS,8000,159,30,189,7811
0012,159723446173,1,0210,000000,GPMPOS,8000,119,23,142,7858
